dataset,llm,combo,config,is_combo_selection_config,quality_score,correctness_mean,faithfulness_mean,answer_relevance_mean,overall_mean,answer_accuracy,context_sufficiency_rate,generation_failure_rate,retrieval_failure_rate,latency_mean_ms
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_k_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,60.0,32990.662
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_k_rr,False,65.4,50.0,74.0,92.0,58.6,50.0,60.0,10.0,40.0,39725.8315
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_k_rr_grounded,False,93.0,90.0,90.0,100.0,90.0,90.0,60.0,10.0,40.0,39623.599
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_s,False,71.8,60.0,60.0,98.0,64.5,60.0,100.0,40.0,0.0,2102.5968
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_s_grounded,False,86.0,80.0,80.0,100.0,81.0,80.0,100.0,20.0,0.0,2364.6091
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_s_rr,True,75.1,70.0,60.0,96.0,75.5,70.0,100.0,30.0,0.0,2198.1915
triviaqa,llama3:8b,bge-base__ms-marco-L6,optimized_s_rr_grounded,True,78.65,70.0,69.0,100.0,72.2,70.0,100.0,30.0,0.0,2312.5814
triviaqa,llama3:8b,bge-base__bge-reranker,no_rag,False,34.5,70.0,0.0,100.0,69.0,70.0,0.0,0.0,100.0,367.9842
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_k,False,48.0,30.0,50.0,80.0,32.0,30.0,60.0,30.0,40.0,18831.0044
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_k_grounded,False,65.3,30.0,80.0,88.0,40.4,30.0,90.0,60.0,10.0,18817.6328
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_k_rr,False,68.0,60.0,60.0,100.0,62.8,60.0,80.0,20.0,20.0,15645.6711
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_k_rr_grounded,False,92.8,90.0,90.0,98.0,91.0,90.0,60.0,10.0,40.0,15637.7692
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_s,False,65.0,50.0,50.0,100.0,58.5,50.0,100.0,50.0,0.0,1604.5073
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_s_grounded,False,84.6,60.0,96.0,100.0,92.7,60.0,100.0,40.0,0.0,1619.1129
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_s_rr,True,83.05,80.0,79.0,94.0,81.6,80.0,90.0,10.0,10.0,1676.9558
triviaqa,llama3:8b,bge-base__bge-reranker,baseline_s_rr_grounded,True,75.5,60.0,70.0,100.0,63.5,60.0,100.0,40.0,0.0,1725.8372
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_k,False,46.5,30.0,40.0,100.0,31.5,30.0,60.0,30.0,40.0,33339.7786
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_k_grounded,False,67.0,40.0,100.0,100.0,52.0,40.0,40.0,0.0,60.0,32987.0681
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_k_rr,False,61.0,50.0,50.0,100.0,56.5,50.0,80.0,30.0,20.0,39963.6646
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_k_rr_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,50.0,39715.736
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_s,False,78.4,70.0,70.0,94.0,72.6,70.0,100.0,30.0,0.0,2103.9807
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_s_grounded,False,89.5,90.0,80.0,100.0,90.5,90.0,100.0,10.0,0.0,2361.6799
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_s_rr,True,86.0,80.0,80.0,100.0,82.0,80.0,100.0,20.0,0.0,2303.1152
triviaqa,llama3:8b,bge-base__bge-reranker,optimized_s_rr_grounded,True,86.0,80.0,80.0,100.0,82.0,80.0,100.0,20.0,0.0,2372.2656
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,no_rag,False,34.5,70.0,0.0,100.0,69.0,70.0,0.0,0.0,100.0,365.9304
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_k,False,52.5,30.0,40.0,80.0,35.0,30.0,100.0,70.0,0.0,18827.5092
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_k_grounded,False,78.2,60.0,80.0,92.0,65.5,60.0,100.0,40.0,0.0,18815.5031
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_k_rr,False,66.2,61.0,61.0,77.0,64.8,60.0,80.0,20.0,20.0,15533.9538
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_k_rr_grounded,False,79.0,50.0,90.0,100.0,53.0,50.0,100.0,50.0,0.0,15435.4062
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_s,False,75.0,70.0,70.0,100.0,73.0,70.0,80.0,10.0,20.0,1080.6956
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_s_grounded,False,84.0,70.0,90.0,100.0,74.5,70.0,90.0,20.0,10.0,1082.7076
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_s_rr,True,81.5,70.0,80.0,90.0,72.0,70.0,100.0,30.0,0.0,1166.5579
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,baseline_s_rr_grounded,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1132.5872
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_k,False,53.0,60.0,40.0,80.0,62.5,60.0,50.0,0.0,30.0,33337.5165
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_k_grounded,False,94.0,100.0,100.0,40.0,95.2,100.0,40.0,0.0,60.0,32988.0123
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_k_rr,False,72.0,50.0,70.0,100.0,53.5,50.0,100.0,50.0,0.0,39817.6894
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_k_rr_grounded,False,79.69999999999999,50.0,92.0,100.0,53.0,50.0,100.0,50.0,0.0,39684.3885
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_s,False,81.1,70.0,76.0,100.0,75.0,70.0,100.0,30.0,0.0,1402.8623
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_s_grounded,False,86.0,90.0,70.0,100.0,90.0,90.0,100.0,10.0,0.0,1347.9293
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_s_rr,True,91.95,90.5,90.5,89.0,90.8,90.0,100.0,10.0,0.0,1405.1805
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_s_rr_grounded,True,85.6,80.0,80.0,96.0,83.5,80.0,100.0,20.0,0.0,1408.4428
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,70.0,70.0,0.0,0.0,100.0,364.4098
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k,False,42.5,30.0,40.0,100.0,38.8,30.0,40.0,10.0,60.0,18829.039
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k_grounded,False,66.0,40.0,80.0,100.0,44.5,40.0,70.0,30.0,30.0,18818.8454
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k_rr,False,64.4,60.0,60.0,84.0,63.5,60.0,70.0,10.0,20.0,15581.0433
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k_rr_grounded,False,86.0,60.0,100.0,100.0,62.0,60.0,100.0,40.0,0.0,15378.5737
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s,False,77.0,70.0,70.0,100.0,72.5,70.0,90.0,20.0,10.0,1079.6168
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s_grounded,False,84.0,70.0,90.0,100.0,76.0,70.0,90.0,20.0,10.0,1091.2087
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s_rr,True,99.65,100.0,99.0,100.0,99.8,100.0,100.0,0.0,0.0,1173.4142
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s_rr_grounded,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,0.0,1064.2812
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k,False,67.0,50.0,90.0,80.0,53.5,50.0,50.0,0.0,40.0,33336.1768
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k_grounded,False,72.5,50.0,100.0,100.0,60.0,50.0,50.0,0.0,50.0,32991.2449
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k_rr,False,64.25,50.0,73.0,90.0,57.0,50.0,60.0,10.0,20.0,39723.8286
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k_rr_grounded,False,92.8,90.0,90.0,98.0,91.0,90.0,100.0,10.0,0.0,39623.6912
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s,False,84.25,70.0,85.0,100.0,71.5,70.0,100.0,30.0,0.0,1405.8918
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s_grounded,False,82.2,70.0,82.0,90.0,72.5,70.0,100.0,30.0,0.0,1351.2485
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s_rr,True,85.4,80.0,80.0,94.0,84.5,80.0,100.0,20.0,0.0,1412.0991
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s_rr_grounded,True,92.39999999999999,90.0,90.0,94.0,91.0,90.0,100.0,10.0,0.0,1396.9758
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,no_rag,False,34.5,70.0,0.0,100.0,62.0,70.0,0.0,0.0,100.0,366.0256
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k,False,61.5,40.0,50.0,100.0,47.5,40.0,100.0,60.0,0.0,18832.1145
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k_grounded,False,82.5,70.0,80.0,100.0,73.5,70.0,100.0,30.0,0.0,18819.5693
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k_rr,False,68.0,60.0,60.0,100.0,59.0,60.0,80.0,20.0,0.0,15647.0538
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k_rr_grounded,False,92.8,90.0,90.0,98.0,90.5,90.0,100.0,50.0,0.0,15635.7485
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s,False,79.0,70.0,70.0,100.0,73.0,70.0,100.0,30.0,0.0,1082.6421
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s_grounded,False,84.0,70.0,90.0,100.0,76.0,70.0,90.0,20.0,10.0,1089.0503
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s_rr,True,85.7,70.0,90.0,97.0,76.5,70.0,100.0,30.0,0.0,1332.3387
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s_rr_grounded,True,89.5,90.0,80.0,100.0,91.5,90.0,100.0,10.0,0.0,1421.5157
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k,False,55.2,50.0,50.0,96.0,54.0,50.0,50.0,10.0,40.0,33347.8864
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k_grounded,False,72.5,50.0,100.0,100.0,60.0,50.0,40.0,0.0,60.0,32992.0803
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k_rr,False,66.3,60.0,70.0,88.0,66.0,60.0,60.0,0.0,40.0,39963.6296
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k_rr_grounded,False,82.5,50.0,100.0,100.0,52.5,50.0,100.0,50.0,0.0,39717.07
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s,False,83.95,70.0,86.0,93.5,73.2,70.0,100.0,30.0,0.0,1406.6498
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s_grounded,False,82.4,70.0,82.0,92.0,74.8,70.0,90.0,20.0,10.0,1350.3428
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s_rr,True,77.0,70.0,70.0,80.0,72.5,70.0,100.0,30.0,0.0,1543.9078
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s_rr_grounded,True,78.4,70.0,72.0,91.0,75.5,70.0,100.0,30.0,0.0,1586.8815
triviaqa,mistral:7b,bge-base__ms-marco-L12,no_rag,False,38.0,80.0,0.0,100.0,80.0,80.0,0.0,0.0,100.0,690.8842
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k,False,58.5,40.0,70.0,100.0,48.5,40.0,50.0,10.0,50.0,18640.7308
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k_grounded,False,63.0,40.0,80.0,90.0,49.0,40.0,50.0,20.0,50.0,18618.6276
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k_rr,False,71.0,50.0,90.0,100.0,58.0,50.0,60.0,10.0,40.0,15288.1504
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k_rr_grounded,False,79.0,50.0,90.0,100.0,59.0,50.0,100.0,50.0,0.0,15204.6322
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s,False,68.0,60.0,60.0,100.0,66.0,60.0,80.0,20.0,20.0,1402.7711
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s_grounded,False,85.5,70.0,100.0,100.0,74.0,70.0,80.0,10.0,20.0,1314.6351
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s_rr,True,83.0,70.0,90.0,90.0,74.5,70.0,90.0,20.0,10.0,1430.673
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s_rr_grounded,True,89.5,80.0,90.0,100.0,83.2,80.0,100.0,20.0,0.0,1426.4476
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k,False,55.0,40.0,60.0,100.0,43.5,40.0,50.0,10.0,50.0,33051.2574
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,60.0,32961.1158
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k_rr,False,66.5,40.0,90.0,90.0,52.0,40.0,60.0,20.0,40.0,39680.3093
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k_rr_grounded,False,93.0,90.0,90.0,100.0,92.0,90.0,60.0,10.0,40.0,39548.0139
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s,False,79.0,70.0,70.0,100.0,71.5,70.0,100.0,30.0,0.0,2013.1496
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s_grounded,False,86.0,70.0,90.0,100.0,75.8,70.0,100.0,30.0,0.0,2038.0811
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s_rr,True,88.5,80.0,90.0,90.0,82.0,80.0,100.0,20.0,0.0,2175.4038
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s_rr_grounded,True,82.5,80.0,70.0,100.0,81.3,80.0,100.0,20.0,0.0,2100.244
triviaqa,mistral:7b,bge-base__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,72.5,70.0,0.0,0.0,100.0,422.9656
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k,False,57.0,40.0,60.0,100.0,46.0,40.0,60.0,20.0,40.0,18639.7992
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k_grounded,False,67.0,60.0,80.0,100.0,65.0,60.0,40.0,10.0,50.0,18619.7394
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k_rr,False,74.3,60.0,82.0,92.0,66.8,60.0,80.0,20.0,20.0,15316.7064
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k_rr_grounded,False,82.5,60.0,90.0,100.0,68.0,60.0,100.0,40.0,0.0,15143.7944
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s,False,75.5,60.0,70.0,100.0,64.5,60.0,100.0,40.0,0.0,1401.6401
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s_grounded,False,85.5,70.0,100.0,100.0,74.0,70.0,80.0,10.0,20.0,1314.4852
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s_rr,True,84.7,70.0,92.0,84.0,74.5,70.0,100.0,30.0,0.0,1354.312
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s_rr_grounded,True,85.5,80.0,90.0,100.0,79.5,80.0,80.0,10.0,20.0,1322.2543
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k,False,55.0,40.0,60.0,100.0,46.8,40.0,50.0,10.0,50.0,33053.7059
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k_grounded,False,70.5,50.0,100.0,100.0,59.5,50.0,40.0,0.0,60.0,32958.8167
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k_rr,False,63.55,50.0,70.0,95.5,57.5,50.0,60.0,10.0,40.0,39630.6408
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k_rr_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,39441.5474
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s,False,79.0,70.0,70.0,100.0,73.0,70.0,100.0,30.0,0.0,2014.1961
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s_grounded,False,86.0,80.0,80.0,100.0,83.0,80.0,100.0,20.0,0.0,2037.5738
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s_rr,True,89.39999999999999,80.0,90.0,99.0,82.5,80.0,100.0,20.0,0.0,2045.7977
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s_rr_grounded,True,89.5,80.0,90.0,100.0,82.5,80.0,100.0,20.0,0.0,1994.0904
triviaqa,mistral:7b,bge-base__bge-reranker,no_rag,False,38.0,80.0,0.0,100.0,77.2,80.0,0.0,0.0,100.0,423.426
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k,False,57.0,40.0,60.0,100.0,48.0,40.0,60.0,20.0,30.0,18638.1523
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k_grounded,False,78.3,80.0,80.0,100.0,80.5,80.0,50.0,20.0,50.0,18621.1898
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k_rr,False,76.5,60.0,80.0,95.0,64.0,60.0,90.0,40.0,10.0,15515.8152
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k_rr_grounded,False,77.7,50.0,92.0,96.0,55.2,50.0,90.0,40.0,10.0,15372.3195
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s,False,68.0,60.0,60.0,100.0,63.0,60.0,80.0,20.0,20.0,1400.9484
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s_grounded,False,82.0,60.0,100.0,100.0,74.8,60.0,80.0,20.0,20.0,1316.7679
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s_rr,True,87.3,80.0,90.0,98.0,83.5,80.0,90.0,10.0,10.0,1438.7069
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s_rr_grounded,True,85.5,80.0,90.0,100.0,83.5,80.0,80.0,0.0,20.0,1434.1225
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k,False,55.0,50.0,50.0,100.0,51.0,50.0,50.0,10.0,50.0,33052.8547
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k_grounded,False,67.0,40.0,100.0,100.0,52.0,40.0,40.0,0.0,60.0,32962.2716
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k_rr,False,58.7,50.0,50.0,97.0,56.0,50.0,70.0,20.0,30.0,39803.6874
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k_rr_grounded,False,66.0,40.0,80.0,100.0,55.5,40.0,70.0,30.0,30.0,39651.5154
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s,False,79.0,70.0,70.0,100.0,71.5,70.0,100.0,30.0,0.0,2013.9155
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s_grounded,False,86.0,70.0,90.0,100.0,75.5,70.0,100.0,30.0,0.0,2038.061
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s_rr,True,87.425,75.5,91.0,94.5,82.1,70.0,100.0,30.0,0.0,2255.9191
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s_rr_grounded,True,95.8,90.0,98.0,100.0,91.1,90.0,90.0,10.0,10.0,2199.3173
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,no_rag,False,38.0,80.0,0.0,100.0,77.2,80.0,0.0,0.0,100.0,425.9093
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k,False,53.0,40.0,60.0,100.0,43.5,40.0,40.0,10.0,40.0,18643.6413
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k_grounded,False,86.0,80.0,80.0,100.0,82.0,80.0,100.0,20.0,0.0,18623.1441
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k_rr,False,71.0,50.0,90.0,100.0,58.0,50.0,60.0,10.0,40.0,15292.5529
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k_rr_grounded,False,79.0,50.0,90.0,100.0,60.0,50.0,100.0,50.0,0.0,15205.1628
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s,False,91.0,80.0,100.0,100.0,82.5,80.0,90.0,10.0,10.0,972.5931
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s_grounded,False,81.3,70.0,88.0,100.0,75.0,70.0,80.0,10.0,20.0,897.5513
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s_rr,True,89.5,80.0,90.0,100.0,82.5,80.0,100.0,20.0,0.0,1062.2761
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s_rr_grounded,True,86.0,80.0,80.0,100.0,81.0,80.0,100.0,20.0,0.0,1113.2518
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k,False,51.5,40.0,50.0,100.0,44.0,40.0,50.0,10.0,50.0,33053.4423
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,60.0,32957.0811
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k_rr,False,69.5,40.0,90.0,100.0,50.5,40.0,70.0,30.0,30.0,39677.8768
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k_rr_grounded,False,75.5,50.0,80.0,100.0,49.5,50.0,100.0,50.0,0.0,39546.2721
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s,False,95.5,90.0,98.0,97.0,92.9,90.0,100.0,10.0,0.0,1308.7113
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_grounded,False,92.64999999999999,90.0,89.0,100.0,90.7,90.0,100.0,10.0,0.0,1187.5716
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_rr,True,92.3,90.0,88.0,100.0,91.4,90.0,100.0,10.0,0.0,1330.6718
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_rr_grounded,True,89.5,80.0,90.0,100.0,82.5,80.0,100.0,20.0,0.0,1309.9378
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,69.8,70.0,0.0,0.0,100.0,425.456
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k,False,55.0,40.0,60.0,100.0,47.8,40.0,50.0,10.0,50.0,18639.6914
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_grounded,False,68.5,30.0,80.0,100.0,42.0,30.0,100.0,70.0,0.0,18617.7592
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_rr,False,71.0,60.0,60.0,90.0,64.0,60.0,100.0,40.0,0.0,15313.2398
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_rr_grounded,False,82.5,60.0,90.0,100.0,67.0,60.0,100.0,40.0,0.0,15141.8183
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s,False,85.5,70.0,100.0,100.0,76.0,70.0,80.0,10.0,20.0,972.4618
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_grounded,False,80.15,60.0,89.0,100.0,66.9,60.0,90.0,30.0,10.0,897.3434
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_rr,True,93.0,90.0,90.0,100.0,92.0,90.0,100.0,10.0,0.0,1025.549
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_rr_grounded,True,89.5,80.0,90.0,100.0,83.0,80.0,100.0,20.0,0.0,1062.7243
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k,False,51.5,40.0,50.0,100.0,46.5,40.0,50.0,10.0,50.0,33052.5471
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_grounded,False,90.0,100.0,100.0,100.0,97.5,100.0,40.0,0.0,60.0,32959.3983
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_rr,False,76.5,60.0,90.0,100.0,64.5,60.0,70.0,10.0,30.0,39631.2548
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_rr_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,50.0,39445.1133
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s,False,87.1,80.0,90.0,96.0,84.0,80.0,90.0,10.0,10.0,1310.7906
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_grounded,False,87.5,70.0,100.0,100.0,75.5,70.0,90.0,20.0,10.0,1190.8829
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_rr,True,90.19999999999999,90.0,82.0,100.0,90.2,90.0,100.0,10.0,0.0,1223.6605
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_rr_grounded,True,92.39999999999999,90.0,90.0,94.0,91.0,90.0,100.0,10.0,0.0,1265.0697
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,no_rag,False,34.5,70.0,0.0,100.0,69.8,70.0,0.0,0.0,100.0,421.911
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k,False,53.0,40.0,60.0,100.0,45.0,40.0,40.0,10.0,40.0,18637.0245
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_grounded,False,58.5,30.0,80.0,100.0,44.0,30.0,50.0,20.0,50.0,18618.4028
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_rr,False,70.8,60.0,88.0,90.0,60.6,60.0,50.0,0.0,50.0,15516.2584
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_rr_grounded,False,80.3,60.0,90.0,98.0,62.5,60.0,90.0,30.0,10.0,15369.2493
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s,False,89.5,70.0,100.0,100.0,76.0,70.0,100.0,30.0,0.0,969.3265
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_grounded,False,93.0,80.0,100.0,100.0,84.0,80.0,80.0,20.0,20.0,896.7266
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_rr,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1153.6452
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_rr_grounded,True,87.5,80.0,90.0,100.0,84.0,80.0,90.0,10.0,10.0,1245.7338
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k,False,55.0,50.0,50.0,100.0,55.0,50.0,50.0,0.0,50.0,33056.8493
